"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","Class"
"expression5",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression6",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression52",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression55",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression100",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression83",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression8",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression70",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression88",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression95",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression40",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression3",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression37",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression72",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression18",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression51",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression21",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression99",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression69",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression54",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression90",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression34",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
"expression98",0.113703411305323,0.622299404814839,0.609274732880294,0.623379441676661,0.860915383556858,0.640310605289415,0.0094957563560456,0.232550506014377,0.666083758231252,0.514251141343266,0.693591291783378,0.544974835589528,0.282733583590016,0.923433484276757,0.292315840255469,0.837295628152788,0.286223284667358,0.266820780001581,0.186722789658234,0.232225910527632,0.316612454829738,0.302693370729685,0.159046002896503,0.0399959180504084,0.218799541005865,0.810598552459851,0.525697546778247,0.914658166002482,0.83134504687041,0.045770263299346,0.456091482425109,0.265186671866104,0.304672203026712,0.50730687007308,0.181096208281815,0.759670635452494,0.201248037628829,0.25880981865339,0.992150417529047,0.807352340314537,0.553333590738475,0.646406094077975,0.311824307078496,0.621819198131561,0.329770175740123,0.501997472951189,0.677094527287409,0.484991239150986,0.243928827345371,0.765459787566215,"L"
